#カード情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#カードID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,1,1,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮,0,0,0,0,0,0,0
70010020,70010020,1,ドミニオンドラゴン（人）,ACTIVE,AC01-0020,1,1,4,70010021,0,0,1,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,勇者の呼びかけに答え、彼女は$Rその姿をあらわす。竜の化身、$R戦の女神。彼女の加護の元で、$R戦いの歌は一際強く響くのだ。$R$Rドミニオン世界を守護する、強$R大な竜の写し身である彼女は、$R時として冷酷な死神であり、時$Rとして優しい女神であるとも言$Rわれている。彼女は、この世界$Rに何を望むのだろうか。$R$R「我が力よ、古の盟約に従い、$R加護となりて、勇者に集え！」,美樹本晴彦,0,0,0,0,0,0,0
70010021,70010020,1,ドミニオンドラゴン（人）[R1],ACTIVE,AC01-0021,1001,1,4,70010022,1,0,1,0,0,0,0,0,0,6,9,27,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,勇者の呼びかけに答え、彼女は$Rその姿をあらわす。竜の化身、$R戦の女神。彼女の加護の元で、$R戦いの歌は一際強く響くのだ。$R$Rドミニオン世界を守護する、強$R大な竜の写し身である彼女は、$R時として冷酷な死神であり、時$Rとして優しい女神であるとも言$Rわれている。彼女は、この世界$Rに何を望むのだろうか。$R$R「我が力よ、古の盟約に従い、$R加護となりて、勇者に集え！」,美樹本晴彦,0,0,0,0,0,0,0
70010022,70010020,1,ドミニオンドラゴン（人）[R2],ACTIVE,AC01-0022,1003,1,4,70010023,2,0,1,0,0,0,0,0,0,7,9,36,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,勇者の呼びかけに答え、彼女は$Rその姿をあらわす。竜の化身、$R戦の女神。彼女の加護の元で、$R戦いの歌は一際強く響くのだ。$R$Rドミニオン世界を守護する、強$R大な竜の写し身である彼女は、$R時として冷酷な死神であり、時$Rとして優しい女神であるとも言$Rわれている。彼女は、この世界$Rに何を望むのだろうか。$R$R「我が力よ、古の盟約に従い、$R加護となりて、勇者に集え！」,美樹本晴彦,0,0,0,0,0,0,0
70010023,70010020,1,ドミニオンドラゴン（人）[R3],ACTIVE,AC01-0023,1005,1,4,70010024,3,0,1,0,0,0,0,0,0,8,9,48,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,勇者の呼びかけに答え、彼女は$Rその姿をあらわす。竜の化身、$R戦の女神。彼女の加護の元で、$R戦いの歌は一際強く響くのだ。$R$Rドミニオン世界を守護する、強$R大な竜の写し身である彼女は、$R時として冷酷な死神であり、時$Rとして優しい女神であるとも言$Rわれている。彼女は、この世界$Rに何を望むのだろうか。$R$R「我が力よ、古の盟約に従い、$R加護となりて、勇者に集え！」,美樹本晴彦,0,0,0,0,0,0,0
70010024,70010020,1,ドミニオンドラゴン（人）[R4],ACTIVE,AC01-0024,1007,1,4,0,4,0,1,0,0,0,0,0,0,9,9,67,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,勇者の呼びかけに答え、彼女は$Rその姿をあらわす。竜の化身、$R戦の女神。彼女の加護の元で、$R戦いの歌は一際強く響くのだ。$R$Rドミニオン世界を守護する、強$R大な竜の写し身である彼女は、$R時として冷酷な死神であり、時$Rとして優しい女神であるとも言$Rわれている。彼女は、この世界$Rに何を望むのだろうか。$R$R「我が力よ、古の盟約に従い、$R加護となりて、勇者に集え！」,美樹本晴彦,0,0,0,0,0,0,0
70011010,70011010,1,エミルとマーシャ,ACTIVE,AC01-1010,1,2,3,70011011,0,1,1,0,0,5,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アップタウンの昼下がり、久し$Rぶりのショッピング。危険また$R危機の冒険の合間にたまには息$R抜きが必要だ。それはわかる。$Rだけど、この荷物の量は……？$Rえ、もう一軒？　勘弁してよ～$R$Rショッピングを楽しむ恋人のよ$Rうな二人。その笑顔に偽りはな$Rいけれど、二人の心にはまだ大$Rきなわだかまりが残っている。$R$R「ほら、エミル。次はあの店に$R行くわよ！　早く早く！」$R「はいはい……わっ、荷物！」,千歳キイロ,0,0,0,0,0,0,0
70011011,70011010,1,エミルとマーシャ[R1],ACTIVE,AC01-1011,1001,2,3,70011012,1,1,1,0,0,6,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アップタウンの昼下がり、久し$Rぶりのショッピング。危険また$R危機の冒険の合間にたまには息$R抜きが必要だ。それはわかる。$Rだけど、この荷物の量は……？$Rえ、もう一軒？　勘弁してよ～$R$Rショッピングを楽しむ恋人のよ$Rうな二人。その笑顔に偽りはな$Rいけれど、二人の心にはまだ大$Rきなわだかまりが残っている。$R$R「ほら、エミル。次はあの店に$R行くわよ！　早く早く！」$R「はいはい……わっ、荷物！」,千歳キイロ,0,0,0,0,0,0,0
70011012,70011010,1,エミルとマーシャ[R2],ACTIVE,AC01-1012,1003,2,3,70011013,2,1,1,0,0,7,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アップタウンの昼下がり、久し$Rぶりのショッピング。危険また$R危機の冒険の合間にたまには息$R抜きが必要だ。それはわかる。$Rだけど、この荷物の量は……？$Rえ、もう一軒？　勘弁してよ～$R$Rショッピングを楽しむ恋人のよ$Rうな二人。その笑顔に偽りはな$Rいけれど、二人の心にはまだ大$Rきなわだかまりが残っている。$R$R「ほら、エミル。次はあの店に$R行くわよ！　早く早く！」$R「はいはい……わっ、荷物！」,千歳キイロ,0,0,0,0,0,0,0
70011013,70011010,1,エミルとマーシャ[R3],ACTIVE,AC01-1013,1005,2,3,70011014,3,1,1,0,0,8,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アップタウンの昼下がり、久し$Rぶりのショッピング。危険また$R危機の冒険の合間にたまには息$R抜きが必要だ。それはわかる。$Rだけど、この荷物の量は……？$Rえ、もう一軒？　勘弁してよ～$R$Rショッピングを楽しむ恋人のよ$Rうな二人。その笑顔に偽りはな$Rいけれど、二人の心にはまだ大$Rきなわだかまりが残っている。$R$R「ほら、エミル。次はあの店に$R行くわよ！　早く早く！」$R「はいはい……わっ、荷物！」,千歳キイロ,0,0,0,0,0,0,0
70011014,70011010,1,エミルとマーシャ[R4],ACTIVE,AC01-1014,1007,2,3,0,4,1,1,0,0,9,0,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アップタウンの昼下がり、久し$Rぶりのショッピング。危険また$R危機の冒険の合間にたまには息$R抜きが必要だ。それはわかる。$Rだけど、この荷物の量は……？$Rえ、もう一軒？　勘弁してよ～$R$Rショッピングを楽しむ恋人のよ$Rうな二人。その笑顔に偽りはな$Rいけれど、二人の心にはまだ大$Rきなわだかまりが残っている。$R$R「ほら、エミル。次はあの店に$R行くわよ！　早く早く！」$R「はいはい……わっ、荷物！」,千歳キイロ,0,0,0,0,0,0,0
70011020,70011020,1,タイタスとティタ,ACTIVE,AC01-1020,1,3,3,70011021,0,1,1,0,0,0,5,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,心を失った妹を守り、どれだけ$Rの時間がたっただろう。その瞳$Rに光が戻るのを、どれだけ待て$Rばいいのだろう。呼びかけても$R答えはなく、彼はただ、静かに$R待ち続ける。$R$R仲間の命を救い心を失った妹。$R妹の心を取り戻す方法を探し続$Rける兄。自分を犠牲にして他人$Rにつくすのは、タイタニアの性$Rなのだろうか。それとも……$R$R「私は君を守ろう。$Rいつか、笑顔が戻るまで……」,きみしま青,0,0,0,0,0,0,0
70011021,70011020,1,タイタスとティタ[R1],ACTIVE,AC01-1021,1001,3,3,70011022,1,1,1,0,0,0,6,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,心を失った妹を守り、どれだけ$Rの時間がたっただろう。その瞳$Rに光が戻るのを、どれだけ待て$Rばいいのだろう。呼びかけても$R答えはなく、彼はただ、静かに$R待ち続ける。$R$R仲間の命を救い心を失った妹。$R妹の心を取り戻す方法を探し続$Rける兄。自分を犠牲にして他人$Rにつくすのは、タイタニアの性$Rなのだろうか。それとも……$R$R「私は君を守ろう。$Rいつか、笑顔が戻るまで……」,きみしま青,0,0,0,0,0,0,0
70011022,70011020,1,タイタスとティタ[R2],ACTIVE,AC01-1022,1003,3,3,70011023,2,1,1,0,0,0,7,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,心を失った妹を守り、どれだけ$Rの時間がたっただろう。その瞳$Rに光が戻るのを、どれだけ待て$Rばいいのだろう。呼びかけても$R答えはなく、彼はただ、静かに$R待ち続ける。$R$R仲間の命を救い心を失った妹。$R妹の心を取り戻す方法を探し続$Rける兄。自分を犠牲にして他人$Rにつくすのは、タイタニアの性$Rなのだろうか。それとも……$R$R「私は君を守ろう。$Rいつか、笑顔が戻るまで……」,きみしま青,0,0,0,0,0,0,0
70011023,70011020,1,タイタスとティタ[R3],ACTIVE,AC01-1023,1005,3,3,70011024,3,1,1,0,0,0,8,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,心を失った妹を守り、どれだけ$Rの時間がたっただろう。その瞳$Rに光が戻るのを、どれだけ待て$Rばいいのだろう。呼びかけても$R答えはなく、彼はただ、静かに$R待ち続ける。$R$R仲間の命を救い心を失った妹。$R妹の心を取り戻す方法を探し続$Rける兄。自分を犠牲にして他人$Rにつくすのは、タイタニアの性$Rなのだろうか。それとも……$R$R「私は君を守ろう。$Rいつか、笑顔が戻るまで……」,きみしま青,0,0,0,0,0,0,0
70011024,70011020,1,タイタスとティタ[R4],ACTIVE,AC01-1024,1007,3,3,0,4,1,1,0,0,0,9,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,心を失った妹を守り、どれだけ$Rの時間がたっただろう。その瞳$Rに光が戻るのを、どれだけ待て$Rばいいのだろう。呼びかけても$R答えはなく、彼はただ、静かに$R待ち続ける。$R$R仲間の命を救い心を失った妹。$R妹の心を取り戻す方法を探し続$Rける兄。自分を犠牲にして他人$Rにつくすのは、タイタニアの性$Rなのだろうか。それとも……$R$R「私は君を守ろう。$Rいつか、笑顔が戻るまで……」,きみしま青,0,0,0,0,0,0,0
70011030,70011030,1,ベリアルとルルイエ,ACTIVE,AC01-1030,1,4,3,70011031,0,1,1,0,5,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,西アクロニア平原への偵察。$R得るものは多かったが、危険は$R更に大きかった。発見され、機$R械の兵士達に取り囲まれ、なお$R戦士達は不敵に笑う。夕闇が紅$Rく染まり、戦いが始まる。$R$Rドミニオン世界のアクロポリス$Rは次元侵略者ＤＥＭによって占$R領されている。アクロポリス奪$R還は彼らの悲願でもあるのだ。$R$R「だから深入りするなと！」$R「あら、貴方だってここまで$Rついて来たじゃない」,なかば黎明,0,0,0,0,0,0,0
70011031,70011030,1,ベリアルとルルイエ[R1],ACTIVE,AC01-1031,1001,4,3,70011032,1,1,1,0,6,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,西アクロニア平原への偵察。$R得るものは多かったが、危険は$R更に大きかった。発見され、機$R械の兵士達に取り囲まれ、なお$R戦士達は不敵に笑う。夕闇が紅$Rく染まり、戦いが始まる。$R$Rドミニオン世界のアクロポリス$Rは次元侵略者ＤＥＭによって占$R領されている。アクロポリス奪$R還は彼らの悲願でもあるのだ。$R$R「だから深入りするなと！」$R「あら、貴方だってここまで$Rついて来たじゃない」,なかば黎明,0,0,0,0,0,0,0
70011032,70011030,1,ベリアルとルルイエ[R2],ACTIVE,AC01-1032,1003,4,3,70011033,2,1,1,0,7,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,西アクロニア平原への偵察。$R得るものは多かったが、危険は$R更に大きかった。発見され、機$R械の兵士達に取り囲まれ、なお$R戦士達は不敵に笑う。夕闇が紅$Rく染まり、戦いが始まる。$R$Rドミニオン世界のアクロポリス$Rは次元侵略者ＤＥＭによって占$R領されている。アクロポリス奪$R還は彼らの悲願でもあるのだ。$R$R「だから深入りするなと！」$R「あら、貴方だってここまで$Rついて来たじゃない」,なかば黎明,0,0,0,0,0,0,0
70011033,70011030,1,ベリアルとルルイエ[R3],ACTIVE,AC01-1033,1005,4,3,70011034,3,1,1,0,8,0,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,西アクロニア平原への偵察。$R得るものは多かったが、危険は$R更に大きかった。発見され、機$R械の兵士達に取り囲まれ、なお$R戦士達は不敵に笑う。夕闇が紅$Rく染まり、戦いが始まる。$R$Rドミニオン世界のアクロポリス$Rは次元侵略者ＤＥＭによって占$R領されている。アクロポリス奪$R還は彼らの悲願でもあるのだ。$R$R「だから深入りするなと！」$R「あら、貴方だってここまで$Rついて来たじゃない」,なかば黎明,0,0,0,0,0,0,0
70011034,70011030,1,ベリアルとルルイエ[R4],ACTIVE,AC01-1034,1007,4,3,0,4,1,1,0,9,0,0,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,西アクロニア平原への偵察。$R得るものは多かったが、危険は$R更に大きかった。発見され、機$R械の兵士達に取り囲まれ、なお$R戦士達は不敵に笑う。夕闇が紅$Rく染まり、戦いが始まる。$R$Rドミニオン世界のアクロポリス$Rは次元侵略者ＤＥＭによって占$R領されている。アクロポリス奪$R還は彼らの悲願でもあるのだ。$R$R「だから深入りするなと！」$R「あら、貴方だってここまで$Rついて来たじゃない」,なかば黎明,0,0,0,0,0,0,0
70012010,70012010,1,マリオネット・エレキテル,ACTIVE,AC01-2010,1,5,2,70012011,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,動く！　光る！　音が出る！$R古代の力を内に秘め、ブリキの$Rボディに身を包む。$R完全可動、エレキテル！$R呼ばれなくても、時々参上！$R$R機械の時代の自律兵器に、現在$Rでも作ることができるブリキの$R外装をかぶせたマリオネット・$Rエレキテルは、様々な分野で活$R用されている。しかし『オリジ$Rナル』と呼ばれる存在は別だ。$R$R「ウィーン、ウィーン……」,山本七式,0,0,0,0,0,0,0
70012011,70012010,1,マリオネット・エレキテル[R1],ACTIVE,AC01-2011,1001,5,2,70012012,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,動く！　光る！　音が出る！$R古代の力を内に秘め、ブリキの$Rボディに身を包む。$R完全可動、エレキテル！$R呼ばれなくても、時々参上！$R$R機械の時代の自律兵器に、現在$Rでも作ることができるブリキの$R外装をかぶせたマリオネット・$Rエレキテルは、様々な分野で活$R用されている。しかし『オリジ$Rナル』と呼ばれる存在は別だ。$R$R「ウィーン、ウィーン……」,山本七式,0,0,0,0,0,0,0
70012012,70012010,1,マリオネット・エレキテル[R2],ACTIVE,AC01-2012,1003,5,2,70012013,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,動く！　光る！　音が出る！$R古代の力を内に秘め、ブリキの$Rボディに身を包む。$R完全可動、エレキテル！$R呼ばれなくても、時々参上！$R$R機械の時代の自律兵器に、現在$Rでも作ることができるブリキの$R外装をかぶせたマリオネット・$Rエレキテルは、様々な分野で活$R用されている。しかし『オリジ$Rナル』と呼ばれる存在は別だ。$R$R「ウィーン、ウィーン……」,山本七式,0,0,0,0,0,0,0
70012013,70012010,1,マリオネット・エレキテル[R3],ACTIVE,AC01-2013,1005,5,2,70012014,3,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,動く！　光る！　音が出る！$R古代の力を内に秘め、ブリキの$Rボディに身を包む。$R完全可動、エレキテル！$R呼ばれなくても、時々参上！$R$R機械の時代の自律兵器に、現在$Rでも作ることができるブリキの$R外装をかぶせたマリオネット・$Rエレキテルは、様々な分野で活$R用されている。しかし『オリジ$Rナル』と呼ばれる存在は別だ。$R$R「ウィーン、ウィーン……」,山本七式,0,0,0,0,0,0,0
70012014,70012010,1,マリオネット・エレキテル[R4],ACTIVE,AC01-2014,1007,5,2,0,4,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,動く！　光る！　音が出る！$R古代の力を内に秘め、ブリキの$Rボディに身を包む。$R完全可動、エレキテル！$R呼ばれなくても、時々参上！$R$R機械の時代の自律兵器に、現在$Rでも作ることができるブリキの$R外装をかぶせたマリオネット・$Rエレキテルは、様々な分野で活$R用されている。しかし『オリジ$Rナル』と呼ばれる存在は別だ。$R$R「ウィーン、ウィーン……」,山本七式,0,0,0,0,0,0,0
70012020,70012020,1,マリオネット・インスマウス,ACTIVE,AC01-2020,1,6,2,70012021,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,走る！　走る！　突っ走る！$R並み居る冒険者を置き去りに、$R足音高く魚が走る！　足の早さ$Rが魅力的、マリオネット・イン$Rスマウスとは、おいらの事だ！$R$R水の力を持つ古き民インスマウ$Rスは、足が早いマリオネット。$R古き盟約で彼らは海を守ってい$Rるので海で泳ごうとするとイン$Rスマウスに怒られるらしいぞ。$R$R「へっへ～ん、オイラの$R駆け足に追いつけるかなぁ？」,和錆,0,0,0,0,0,0,0
70012021,70012020,1,マリオネット・インスマウス[R1],ACTIVE,AC01-2021,1001,6,2,70012022,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,走る！　走る！　突っ走る！$R並み居る冒険者を置き去りに、$R足音高く魚が走る！　足の早さ$Rが魅力的、マリオネット・イン$Rスマウスとは、おいらの事だ！$R$R水の力を持つ古き民インスマウ$Rスは、足が早いマリオネット。$R古き盟約で彼らは海を守ってい$Rるので海で泳ごうとするとイン$Rスマウスに怒られるらしいぞ。$R$R「へっへ～ん、オイラの$R駆け足に追いつけるかなぁ？」,和錆,0,0,0,0,0,0,0
70012022,70012020,1,マリオネット・インスマウス[R2],ACTIVE,AC01-2022,1003,6,2,70012023,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,走る！　走る！　突っ走る！$R並み居る冒険者を置き去りに、$R足音高く魚が走る！　足の早さ$Rが魅力的、マリオネット・イン$Rスマウスとは、おいらの事だ！$R$R水の力を持つ古き民インスマウ$Rスは、足が早いマリオネット。$R古き盟約で彼らは海を守ってい$Rるので海で泳ごうとするとイン$Rスマウスに怒られるらしいぞ。$R$R「へっへ～ん、オイラの$R駆け足に追いつけるかなぁ？」,和錆,0,0,0,0,0,0,0
70012023,70012020,1,マリオネット・インスマウス[R3],ACTIVE,AC01-2023,1005,6,2,70012024,3,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,走る！　走る！　突っ走る！$R並み居る冒険者を置き去りに、$R足音高く魚が走る！　足の早さ$Rが魅力的、マリオネット・イン$Rスマウスとは、おいらの事だ！$R$R水の力を持つ古き民インスマウ$Rスは、足が早いマリオネット。$R古き盟約で彼らは海を守ってい$Rるので海で泳ごうとするとイン$Rスマウスに怒られるらしいぞ。$R$R「へっへ～ん、オイラの$R駆け足に追いつけるかなぁ？」,和錆,0,0,0,0,0,0,0
